CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score_Combined,avg_order_value,std_order_value,min_order_value,max_order_value,avg_items_per_order,total_items_purchased,unique_purchase_days,customer_lifetime_days,purchase_frequency_days,days_since_first_purchase,is_uk,value_per_frequency,consistency_ratio,purchase_acceleration
15831.0,3,23,451.11,0,4,2,2,8,19.613478260869567,18.47871566982738,1.65,64.35,29.869565217391305,687,2,199,99.5,203,1,19.613478260869567,0.896438506688384,0.11274509803921569
15832.0,133,54,836.79,1,2,3,3,8,15.49611111111111,3.866734967408046,8.5,31.6,8.61111111111111,465,1,0,0.0,133,1,15.49611111111111,0.2344028202382542,0.40298507462686567
15834.0,45,192,1783.22,0,3,4,4,11,9.287604166666666,14.34599279984401,0.42,125.0,3.5260416666666665,677,3,111,37.0,156,1,9.287604166666666,1.3944930780217142,1.2229299363057324
15835.0,17,35,675.51,0,4,3,3,10,19.300285714285714,8.066665790448363,10.08,50.849999999999994,9.514285714285714,333,3,193,64.33333333333333,210,1,19.300285714285714,0.3973671062556371,0.16587677725118483
15838.0,1,99,13673.5,0,4,4,4,12,138.1161616161616,99.49391455810783,33.0,495.0,78.36363636363636,7758,11,245,22.272727272727273,247,1,138.1161616161616,0.7151858806500401,0.39919354838709675
15839.0,27,20,299.18,0,3,2,2,7,14.959,6.8706989608428,2.88,33.0,11.7,234,1,0,0.0,27,1,14.959,0.43052189741480046,0.7142857142857143
15840.0,52,17,241.74,0,3,2,1,6,14.22,5.6538559850777945,5.04,23.4,15.058823529411764,256,1,0,0.0,52,1,14.22,0.3714754260892112,0.32075471698113206
15841.0,97,24,613.26,0,2,2,3,7,25.5525,38.57852333933323,9.36,187.5,15.25,366,2,120,60.0,218,1,25.5525,1.45291491721432,0.1095890410958904
15843.0,183,8,118.95,1,1,1,1,3,14.86875,2.4938406267098503,12.6,17.85,3.375,27,1,0,0.0,183,1,14.86875,0.1571541946725388,0.043478260869565216
15845.0,24,93,2526.76,0,4,4,4,12,27.1694623655914,15.264672297824848,6.6000000000000005,81.12,14.817204301075268,1378,5,192,38.4,216,1,27.1694623655914,0.5418872429908506,0.42857142857142855
15847.0,167,9,180.68,1,1,1,1,3,20.075555555555557,15.806976395812635,8.5,60.48,38.666666666666664,348,1,0,0.0,167,1,20.075555555555557,0.7500146961319786,0.05357142857142857
15850.0,47,44,116.16,0,3,3,1,7,2.64,2.9679160334139083,0.42,15.12,5.431818181818182,239,1,0,0.0,47,1,2.64,0.8153615476411836,0.9166666666666666
15852.0,66,22,160.71,0,2,2,1,5,7.305000000000001,12.594802688486421,0.42,57.5,2.1818181818181817,48,2,10,5.0,76,1,7.305000000000001,1.5165325332313573,0.2857142857142857
15854.0,19,97,2393.69,0,4,4,4,12,24.67721649484536,40.65017119537209,0.21,196.35,7.670103092783505,744,8,221,27.625,241,1,24.67721649484536,1.583122189413814,0.40082644628099173
15855.0,16,80,712.24,0,4,4,3,11,8.903,6.610955885612836,0.95,39.6,5.875,470,5,126,25.2,143,1,8.903,0.6675710275283082,0.5555555555555556
15856.0,19,259,8361.34,0,4,4,4,12,32.283166023166025,38.07322229374497,0.83,212.0,20.138996138996138,5216,11,225,20.454545454545453,244,1,32.283166023166025,1.1439182879190317,1.0571428571428572
15858.0,168,102,816.22,1,1,4,3,8,8.002156862745098,7.10646026373897,0.85,30.6,7.107843137254902,725,2,77,38.5,246,1,8.002156862745098,0.7894175109465869,0.41295546558704455
15860.0,3,79,654.28,0,4,4,3,11,8.282025316455696,7.214356836437565,0.95,33.9,3.4556962025316458,273,5,244,48.8,248,1,8.282025316455696,0.777239512980809,0.3172690763052209
15861.0,14,202,1123.76,0,4,4,3,11,5.563168316831683,4.909209728722459,0.84,40.8,4.306930693069307,870,3,132,44.0,146,1,5.563168316831683,0.7479938791349391,1.3741496598639455
15862.0,83,87,491.01,0,2,4,2,8,5.643793103448275,5.215168895429837,0.55,22.95,4.126436781609195,359,2,169,84.5,253,1,5.643793103448275,0.7849685886098785,0.3425196850393701
15863.0,72,2,9.2,0,2,1,1,4,4.6,4.737615433949869,1.25,7.95,1.0,2,1,0,0.0,72,1,4.6,0.8460027560624767,0.0273972602739726
15864.0,56,7,414.26,0,3,1,2,6,59.18,62.3961152636925,9.9,171.84,29.428571428571427,206,2,138,69.0,195,1,59.18,1.0368247800547108,0.03571428571428571
15865.0,93,16,313.93,0,2,2,2,6,19.620625,16.501500727206604,5.04,67.5,11.125,178,1,0,0.0,93,1,19.620625,0.8002425109426413,0.1702127659574468
15867.0,22,306,2621.4,0,4,4,4,12,8.566666666666666,7.5715678693385575,0.8,52.2,4.205882352941177,1287,11,226,20.545454545454547,248,1,8.566666666666666,0.7914530873873057,1.2289156626506024
15869.0,156,15,149.64,1,1,2,1,4,9.975999999999999,7.16055145522027,1.45,30.24,11.666666666666666,175,2,0,0.0,156,1,9.975999999999999,0.6523826034275028,0.09554140127388536
15874.0,57,87,2207.75,0,3,4,4,11,25.376436781609197,41.75858090280734,0.65,306.0,12.241379310344827,1065,6,106,17.666666666666668,163,1,25.376436781609197,1.583177487109375,0.5304878048780488
15880.0,248,96,329.03000000000003,1,1,4,2,7,3.4273958333333336,3.9549434076173755,0.42,30.0,2.1041666666666665,202,1,0,0.0,248,1,3.4273958333333336,0.8932888669770793,0.3855421686746988
15881.0,191,29,501.39,1,1,2,2,5,17.289310344827587,26.723466003153014,0.29,100.8,8.96551724137931,260,5,52,10.4,243,1,17.289310344827587,1.4611521976120163,0.11885245901639344
15882.0,78,23,516.36,0,2,2,2,6,22.450434782608696,19.642112337401468,0.42,60.0,12.0,276,4,169,42.25,247,1,22.450434782608696,0.8376012009793714,0.09274193548387097
15885.0,188,1,15.0,1,1,1,1,3,15.0,0.0,15.0,15.0,1.0,1,1,0,0.0,188,1,15.0,0.0,0.005291005291005291
15889.0,36,85,420.07,0,3,4,2,9,4.942,4.692761599375301,0.42,21.95,2.4235294117647057,206,2,212,106.0,248,1,4.942,0.789761292388977,0.3413654618473896
15891.0,106,60,511.68,0,2,3,2,7,8.528,7.4775251502673905,0.76,26.4,6.966666666666667,418,1,0,0.0,106,1,8.528,0.7847948310524129,0.5607476635514018
15894.0,132,37,258.25,1,2,3,2,7,6.97972972972973,12.741803135629869,0.55,74.25,4.4324324324324325,164,2,115,57.5,248,1,6.97972972972973,1.5967712650916348,0.14859437751004015
15895.0,29,11,179.17,0,3,1,1,5,16.288181818181815,40.50159350400471,0.42,137.16,8.545454545454545,94,1,0,0.0,29,1,16.288181818181815,2.342732968102497,0.36666666666666664
15897.0,73,22,208.59,0,2,2,1,5,9.481363636363637,22.917610673984512,0.85,110.5,10.136363636363637,223,2,0,0.0,73,1,9.481363636363637,2.186510407336221,0.2972972972972973
15898.0,106,72,997.94,0,2,3,3,8,13.860277777777778,32.944521696040866,0.65,275.0,5.847222222222222,421,4,141,35.25,248,1,13.860277777777778,2.2169519432070417,0.2891566265060241
15899.0,248,4,56.25,1,1,1,1,3,14.0625,4.262897097827564,9.9,20.0,9.75,39,1,0,0.0,248,1,14.0625,0.283013915208469,0.01606425702811245
15901.0,34,24,110.49,0,3,2,1,6,4.60375,4.198743924494356,0.39,16.95,8.708333333333334,209,1,0,0.0,34,1,4.60375,0.7492739548506547,0.6857142857142857
15903.0,107,26,641.64,0,2,2,3,7,24.678461538461537,48.28584021779534,10.08,237.6,26.0,676,2,67,33.5,174,1,24.678461538461537,1.8804023810177324,0.14857142857142858
15906.0,24,70,797.71,0,4,3,3,10,11.395857142857144,10.350747434029302,1.25,51.0,3.4571428571428573,242,4,110,27.5,134,1,11.395857142857144,0.8350166765187114,0.5185185185185185
15907.0,56,109,477.59000000000003,0,3,4,2,9,4.381559633027523,5.006801332393679,0.36,34.65,2.1743119266055047,237,2,33,16.5,89,1,4.381559633027523,0.9303625108353551,1.211111111111111
15909.0,53,7,191.94,0,3,1,1,5,27.419999999999998,23.997974914563102,5.04,61.2,14.0,98,1,0,0.0,53,1,27.419999999999998,0.8444044656778009,0.12962962962962962
15910.0,86,135,550.61,0,2,4,3,9,4.078592592592592,2.8411045158694845,0.42,19.5,3.1925925925925926,431,4,109,27.25,196,1,4.078592592592592,0.5594275311655029,0.6852791878172588
15912.0,57,19,264.62,0,3,2,2,7,13.927368421052632,11.909131809995063,0.42,35.400000000000006,9.736842105263158,185,2,54,27.0,112,1,13.927368421052632,0.7978051773143862,0.168141592920354
15916.0,71,69,846.95,0,2,3,3,8,12.27463768115942,9.609749274398087,0.79,44.75,5.695652173913044,393,5,174,34.8,245,1,12.27463768115942,0.7239180085522878,0.2804878048780488
15917.0,127,12,123.1,1,2,1,1,4,10.258333333333333,8.055512887382644,1.25,29.9,3.5,42,1,0,0.0,127,1,10.258333333333333,0.7155155784499758,0.09375
15918.0,70,40,334.23,0,2,3,2,7,8.35575,7.600601152844122,1.25,35.699999999999996,3.825,153,2,80,40.0,150,1,8.35575,0.8123989154096809,0.26490066225165565
15919.0,248,39,214.07999999999998,1,1,3,1,5,5.489230769230769,4.346667437677419,0.85,25.5,4.487179487179487,175,1,0,0.0,248,1,5.489230769230769,0.6698278412731916,0.1566265060240964
15920.0,33,60,167.5,0,3,3,1,7,2.7916666666666665,2.012346776284495,0.1,8.95,1.65,99,4,0,0.0,33,1,2.7916666666666665,0.5307288201189877,1.7647058823529411
15921.0,52,24,323.03000000000003,0,3,2,2,7,13.459583333333335,17.63435369537606,1.25,81.12,6.75,162,1,0,0.0,52,1,13.459583333333335,1.2195616767686523,0.4528301886792453
15922.0,252,11,369.5,1,1,1,2,4,33.59090909090909,17.00185016669977,13.2,75.60000000000001,12.545454545454545,138,1,0,0.0,252,1,33.59090909090909,0.491512094175289,0.043478260869565216
15923.0,252,21,127.08,1,1,2,1,4,6.051428571428572,4.855696948651436,0.85,20.8,5.809523809523809,122,1,0,0.0,252,1,6.051428571428572,0.6886118039011355,0.08300395256916997
15925.0,73,12,207.15,0,2,1,1,4,17.2625,10.558002673543205,5.8,38.25,7.75,93,1,0,0.0,73,1,17.2625,0.578124718606062,0.16216216216216217
15932.0,44,60,1583.37,0,3,3,4,10,26.389499999999998,24.549196225925257,4.5600000000000005,122.04,19.516666666666666,1171,5,124,24.8,168,1,26.389499999999998,0.8962995390907194,0.35502958579881655
15935.0,118,12,416.86,0,2,1,2,5,34.73833333333334,86.47375869258975,5.04,308.82,9.583333333333334,115,2,2,1.0,121,1,34.73833333333334,2.419636021804498,0.09836065573770492
15938.0,80,13,335.3,0,2,1,2,5,25.792307692307695,15.310152488815035,9.9,60.0,14.76923076923077,192,4,122,30.5,203,1,25.792307692307695,0.5714383644978336,0.06372549019607843
15939.0,13,70,5610.85,0,4,3,4,11,80.155,77.60315042443251,10.08,306.0,62.51428571428571,4376,12,197,16.416666666666668,211,1,80.155,0.9562337554609391,0.330188679245283
15940.0,190,1,35.8,1,1,1,1,3,35.8,0.0,35.8,35.8,4.0,4,1,0,0.0,190,1,35.8,0.0,0.005235602094240838
15942.0,13,14,337.44,0,4,2,2,8,24.102857142857143,11.99464972302326,10.08,45.0,16.571428571428573,232,1,0,0.0,13,1,24.102857142857143,0.4778201005074142,1.0
15944.0,156,6,325.1,1,1,1,2,4,54.18333333333334,64.54540778914225,15.8,175.2,8.333333333333334,50,1,0,0.0,156,1,54.18333333333334,1.1696540221529854,0.03821656050955414
15945.0,244,2,181.0,1,1,1,1,3,90.5,108.75302294649101,13.6,167.4,26.0,52,1,0,0.0,244,1,90.5,1.188557627830503,0.00816326530612245
15950.0,239,29,428.82,1,1,2,2,5,14.786896551724137,13.600050447240543,0.85,67.85000000000001,4.655172413793103,135,1,0,0.0,239,1,14.786896551724137,0.8614771372372892,0.12083333333333333
15951.0,165,22,375.17,1,1,2,2,5,17.05318181818182,3.9875740164662186,10.4,24.75,7.909090909090909,174,1,0,0.0,165,1,17.05318181818182,0.22087929189580482,0.13253012048192772
15952.0,38,26,309.2,0,3,2,2,7,11.892307692307693,9.547890367067403,0.95,35.400000000000006,5.384615384615385,140,2,66,33.0,104,1,11.892307692307693,0.740588154963462,0.24761904761904763
15953.0,91,38,824.04,0,2,3,3,8,21.685263157894735,23.525492755484116,1.25,81.6,11.842105263157896,450,4,157,39.25,248,1,21.685263157894735,1.0370385651575291,0.15261044176706828
15955.0,83,52,1445.6200000000001,0,2,3,4,9,27.80038461538462,15.262580277001513,9.9,71.4,11.346153846153847,590,3,168,56.0,252,1,27.80038461538462,0.5299436268239464,0.20553359683794467
15965.0,246,16,156.19,1,1,2,1,4,9.761875,5.959596427891182,3.3000000000000003,22.5,4.625,74,1,0,0.0,246,1,9.761875,0.5537693411130665,0.06477732793522267
15967.0,198,33,161.9,1,1,3,1,5,4.906060606060606,2.4788088613711468,0.85,9.9,1.8181818181818181,60,1,0,0.0,198,1,4.906060606060606,0.4197059642136883,0.1658291457286432
15969.0,65,10,308.7,0,2,1,2,5,30.869999999999997,12.670091642218782,17.0,59.8,4.4,44,1,0,0.0,65,1,30.869999999999997,0.3975554327649446,0.15151515151515152
15970.0,183,11,314.09999999999997,1,1,1,2,4,28.55454545454545,16.921073466914777,12.6,49.8,10.545454545454545,116,1,0,0.0,183,1,28.55454545454545,0.5725370905446403,0.059782608695652176
15971.0,20,16,1818.05,0,4,2,4,10,113.628125,113.3619747663063,4.95,430.0,48.25,772,6,170,28.333333333333332,190,1,113.628125,0.988954279469426,0.08376963350785341
15973.0,246,4,307.82000000000005,1,1,1,2,4,76.95500000000001,84.8068871024046,17.0,197.1,26.5,106,1,0,0.0,246,1,76.95500000000001,1.0878954153345468,0.016194331983805668
15974.0,13,124,2547.13,0,4,4,4,12,20.541370967741937,18.81061520648992,4.5600000000000005,175.2,12.306451612903226,1526,5,155,31.0,168,1,20.541370967741937,0.8732320349832281,0.7337278106508875
15976.0,44,96,427.64,0,3,4,2,9,4.454583333333333,3.1997029193238897,0.84,23.4,2.8645833333333335,275,2,54,27.0,99,1,4.454583333333333,0.5866081282084895,0.96
15980.0,133,20,760.18,1,2,2,3,7,38.009,30.41366553999941,18.75,127.5,29.6,592,1,0,0.0,133,1,38.009,0.7796576569509449,0.14925373134328357
15981.0,17,62,2458.2,0,4,3,4,11,39.648387096774194,26.15616870434817,13.2,102.0,20.903225806451612,1296,6,173,28.833333333333332,190,1,39.648387096774194,0.6434737162406104,0.32460732984293195
15983.0,240,80,1138.37,1,1,4,3,8,14.229624999999999,16.81756717484368,0.85,91.8,8.675,694,3,13,4.333333333333333,253,1,14.229624999999999,1.1042666628261486,0.31496062992125984
15984.0,112,71,775.33,0,2,3,3,8,10.920140845070422,13.650990491845297,0.85,99.84,5.014084507042254,356,5,134,26.8,247,1,10.920140845070422,1.1452037915718645,0.2862903225806452
15985.0,2,37,1142.42,0,4,3,3,10,30.876216216216218,24.383741777320868,12.6,122.4,29.35135135135135,1086,2,113,56.5,116,1,30.876216216216218,0.7649509468729309,0.3162393162393162
15987.0,0,77,1193.63,0,4,4,3,11,15.501688311688314,47.06043014327423,0.39,353.34000000000003,17.727272727272727,1365,6,248,41.333333333333336,248,1,15.501688311688314,2.8518554740814523,0.3092369477911647
15990.0,166,23,401.37,1,1,2,2,5,17.450869565217392,8.350096304857523,6.72,47.6,7.434782608695652,171,1,0,0.0,166,1,17.450869565217392,0.4525584160325259,0.1377245508982036
15996.0,45,95,768.2,0,3,4,3,10,8.086315789473685,5.755591740402967,1.25,35.95,3.2526315789473683,309,4,200,50.0,245,1,8.086315789473685,0.6334351428849418,0.3861788617886179
15998.0,51,341,2105.26,0,3,4,4,11,6.173782991202347,5.13558668964767,0.55,47.7,4.0175953079178885,1370,3,190,63.333333333333336,241,1,6.173782991202347,0.7158826376467976,1.4090909090909092
16003.0,14,58,1793.9,0,4,3,4,11,30.929310344827588,50.223232195345695,2.55,250.0,10.258620689655173,595,3,224,74.66666666666667,239,1,30.929310344827588,1.5729507356391004,0.24166666666666667
16005.0,62,83,275.41,0,3,4,2,9,3.3181927710843375,2.693173006034872,0.39,9.95,1.4096385542168675,117,2,88,44.0,150,1,3.3181927710843375,0.6236805878767177,0.5496688741721855
16006.0,90,8,101.4,0,2,1,1,4,12.675,10.152576027787235,3.4799999999999995,33.2,10.5,84,1,0,0.0,90,1,12.675,0.7424187223244779,0.08791208791208792
16007.0,60,159,727.67,0,3,4,3,10,4.576540880503145,4.773388121794925,0.55,30.0,3.6540880503144653,581,2,34,17.0,94,1,4.576540880503145,0.8559765317033317,1.6736842105263159
16008.0,84,6,139.15,0,2,1,1,4,23.191666666666666,9.214250738213426,8.25,31.8,12.5,75,1,0,0.0,84,1,23.191666666666666,0.38088532159339,0.07058823529411765
16009.0,39,58,441.59000000000003,0,3,3,2,8,7.613620689655173,7.7561026789155,0.85,39.8,3.3793103448275863,196,1,0,0.0,39,1,7.613620689655173,0.9004462767010929,1.45
16010.0,125,79,392.4,1,2,4,2,8,4.9670886075949365,5.968526672964962,0.29,38.35,2.5569620253164556,202,3,116,38.666666666666664,242,1,4.9670886075949365,1.0002409994998558,0.32510288065843623
16011.0,23,119,1507.14,0,4,4,4,12,12.665042016806723,8.31911571184301,0.42,35.400000000000006,8.394957983193278,999,9,221,24.555555555555557,245,1,12.665042016806723,0.6087881545926661,0.483739837398374
16012.0,8,52,1132.12,0,4,3,3,10,21.77153846153846,24.076584865034274,1.56,127.5,10.596153846153847,551,2,26,13.0,34,1,21.77153846153846,1.0573104186921785,1.4857142857142858
16013.0,17,43,17565.56,0,4,3,4,11,408.50139534883726,350.1668001557829,141.60000000000002,1815.0,156.93023255813952,6748,26,233,8.961538461538462,250,1,408.50139534883726,0.8551052673642059,0.17131474103585656
16014.0,31,130,514.38,0,3,4,2,9,3.956769230769231,2.8697344002064176,0.55,17.0,1.7076923076923076,222,2,138,69.0,170,1,3.956769230769231,0.5789525932319971,0.7602339181286549
16016.0,75,121,791.07,0,2,4,3,9,6.537768595041323,5.324273266153062,0.29,25.5,2.479338842975207,300,4,170,42.5,246,1,6.537768595041323,0.7063460756351162,0.4898785425101215
16018.0,59,15,161.9,0,3,2,1,6,10.793333333333333,7.042419091950341,1.9,25.5,2.933333333333333,44,1,0,0.0,59,1,10.793333333333333,0.597152551606869,0.25
16019.0,15,107,2952.25,0,4,4,4,12,27.5911214953271,33.631184717800764,0.95,175.2,11.149532710280374,1193,7,228,32.57142857142857,244,1,27.5911214953271,1.176280710894723,0.43673469387755104
16022.0,139,71,602.63,1,1,3,3,7,8.48774647887324,7.230016834041477,0.55,42.5,3.591549295774648,255,1,0,0.0,139,1,8.48774647887324,0.7620373130901903,0.5071428571428571
16023.0,71,65,500.69,0,2,3,2,7,7.702923076923077,5.60549081344492,0.55,20.85,3.4923076923076923,227,2,74,37.0,145,1,7.702923076923077,0.644092882804928,0.4452054794520548
16027.0,16,15,776.22,0,4,2,3,9,51.748000000000005,43.68842592724073,14.75,165.0,57.266666666666666,859,5,165,33.0,182,1,51.748000000000005,0.828248008023825,0.08196721311475409
16029.0,6,152,43933.86,0,4,4,4,12,289.03855263157897,698.0562616231365,30.6,8142.75,135.34868421052633,20573,42,247,5.880952380952381,253,1,289.03855263157897,2.406770600975386,0.5984251968503937
16030.0,189,29,331.24,1,1,2,2,5,11.422068965517242,5.989089711008048,2.95,27.9,9.758620689655173,283,1,0,0.0,189,1,11.422068965517242,0.4821330269243653,0.15263157894736842
16031.0,126,39,305.63,1,2,3,2,7,7.836666666666667,7.782410441547128,0.55,39.95,5.615384615384615,219,1,0,0.0,126,1,7.836666666666667,0.8806952593225721,0.30708661417322836
16033.0,16,553,4547.17,0,4,4,4,12,8.222730560578661,8.548605973403076,0.42,85.0,2.9475587703435804,1630,14,232,16.571428571428573,249,1,8.222730560578661,0.9269061822041033,2.212
16034.0,75,22,437.7,0,2,2,2,6,19.895454545454545,14.320705199207104,1.25,71.4,11.0,242,3,136,45.333333333333336,212,1,19.895454545454545,0.6853502596966637,0.10328638497652583
16036.0,142,11,188.73000000000002,1,1,1,1,3,17.15727272727273,20.943021792907107,1.95,60.84,11.545454545454545,127,1,0,0.0,142,1,17.15727272727273,1.153423320092015,0.07692307692307693
16037.0,149,39,855.02,1,1,3,3,7,21.923589743589744,21.109467505211406,6.959999999999999,139.8,10.974358974358974,428,3,88,29.333333333333332,238,1,21.923589743589744,0.9208622096857395,0.16317991631799164
16038.0,56,23,393.33,0,3,2,2,7,17.101304347826087,6.943387504635306,3.9,35.400000000000006,9.956521739130435,229,2,24,12.0,81,1,17.101304347826087,0.38358492687678536,0.2804878048780488
16040.0,27,46,876.1800000000001,0,3,3,3,9,19.047391304347826,7.540298678075649,7.56,40.56,11.065217391304348,509,2,120,60.0,148,1,19.047391304347826,0.37612368430401855,0.3087248322147651
16041.0,20,5,2739.8,0,4,1,4,9,547.96,327.1135704919623,208.8,1044.0,208.8,1044,2,0,0.0,20,1,547.96,0.595878698797658,0.23809523809523808
16042.0,211,2,24.95,1,1,1,1,3,12.475,6.399316369738255,7.95,17.0,2.5,5,1,0,0.0,211,1,12.475,0.47490288458168867,0.009433962264150943
16043.0,90,31,676.49,0,2,2,3,7,21.82225806451613,13.068715496604204,5.04,70.80000000000001,11.03225806451613,342,3,106,35.333333333333336,197,1,21.82225806451613,0.5726302568159696,0.15656565656565657
16045.0,41,70,1130.65,0,3,3,3,9,16.15214285714286,6.446008065407309,5.04,39.0,10.028571428571428,702,3,128,42.666666666666664,169,1,16.15214285714286,0.3758135714642165,0.4117647058823529
16048.0,252,8,256.44,1,1,1,2,4,32.055,19.987057955444214,5.04,50.400000000000006,18.0,144,2,0,0.0,252,1,32.055,0.6046606551336928,0.03162055335968379
16050.0,53,10,137.9,0,3,1,1,5,13.790000000000001,6.449284198007301,2.88,24.9,27.8,278,1,0,0.0,53,1,13.790000000000001,0.4360570789727722,0.18518518518518517
16053.0,1,62,1124.19,0,4,3,3,10,18.13209677419355,10.306432837143351,6.8,50.4,16.177419354838708,1003,1,0,0.0,1,1,18.13209677419355,0.5386985524265824,31.0
16054.0,24,70,783.9,0,4,3,3,10,11.198571428571428,7.048249096116779,1.7399999999999998,31.9,5.428571428571429,380,1,0,0.0,24,1,11.198571428571428,0.5777929930064112,2.8
16055.0,100,8,134.8,0,2,1,1,4,16.85,4.517584689695527,9.9,24.95,2.75,22,1,0,0.0,100,1,16.85,0.25308597701375496,0.07920792079207921
16057.0,90,60,1059.54,0,2,3,3,8,17.659,4.185151598007543,9.95,34.0,6.283333333333333,377,3,73,24.333333333333332,164,1,17.659,0.2242966717405833,0.36363636363636365
16059.0,43,132,944.6,0,3,4,3,10,7.156060606060606,4.767479010801859,0.85,23.6,2.9545454545454546,390,4,204,51.0,247,1,7.156060606060606,0.584532072660083,0.532258064516129
16062.0,13,48,778.14,0,4,3,3,10,16.21125,23.551153888251104,5.04,102.0,13.541666666666666,650,3,231,77.0,244,1,16.21125,1.3683581313531037,0.19591836734693877
16063.0,139,23,335.32,1,1,2,2,5,14.57913043478261,2.9114709076083516,10.08,20.4,11.391304347826088,262,2,0,0.0,139,1,14.57913043478261,0.18688276087014982,0.16428571428571428
16065.0,244,73,367.14,1,1,4,2,7,5.02931506849315,6.076058282025884,0.55,40.8,3.1232876712328768,228,1,0,0.0,244,1,5.02931506849315,1.0077526573087872,0.2979591836734694
16066.0,3,6,316.38,0,4,1,2,7,52.73,34.789351819198934,17.700000000000003,103.68,31.0,186,1,0,0.0,3,1,52.73,0.6474846793076295,1.5
16072.0,167,23,584.3199999999999,1,1,2,3,6,25.405217391304344,21.489417875605916,6.720000000000001,102.0,6.086956521739131,140,1,0,0.0,167,1,25.405217391304344,0.8138322649327144,0.13690476190476192
16073.0,176,1,122.4,1,1,1,1,3,122.4,0.0,122.4,122.4,48.0,48,1,0,0.0,176,1,122.4,0.0,0.005649717514124294
16076.0,14,37,630.92,0,4,3,3,10,17.05189189189189,11.21853373213715,4.5600000000000005,59.400000000000006,12.054054054054054,446,2,73,36.5,88,1,17.05189189189189,0.621460276813203,0.4157303370786517
16078.0,163,1,79.2,1,1,1,1,3,79.2,0.0,79.2,79.2,16.0,16,1,0,0.0,163,1,79.2,0.0,0.006097560975609756
16080.0,153,5,130.26,1,1,1,1,3,26.052,9.67251363400435,17.4,40.56,13.2,66,1,0,0.0,153,1,26.052,0.3575526258318923,0.032467532467532464
16081.0,64,63,992.37,0,3,3,3,9,15.751904761904761,9.015693818172922,1.25,39.599999999999994,7.555555555555555,476,3,181,60.333333333333336,246,1,15.751904761904761,0.5381891758766064,0.2550607287449393
16083.0,240,17,337.98,1,1,2,2,5,19.881176470588237,12.973891996213464,4.5600000000000005,46.8,22.58823529411765,384,1,0,0.0,240,1,19.881176470588237,0.6213199727748855,0.07053941908713693
16084.0,178,38,436.18,1,1,3,2,6,11.47842105263158,9.479589318939983,0.55,45.9,5.684210526315789,216,1,0,0.0,178,1,11.47842105263158,0.759678590661182,0.2122905027932961
16085.0,116,57,325.04,0,2,3,2,7,5.702456140350877,3.631010918218307,0.85,17.4,3.9298245614035086,224,2,84,42.0,200,1,5.702456140350877,0.5417433314271896,0.2835820895522388
16086.0,79,23,587.0600000000001,0,2,2,3,7,25.52434782608696,13.794877450471168,2.9,62.400000000000006,10.782608695652174,248,3,167,55.666666666666664,246,1,25.52434782608696,0.52008356778159,0.0931174089068826
16091.0,34,18,315.06,0,3,2,2,7,17.503333333333334,4.082721122573263,10.2,24.96,8.555555555555555,154,2,43,21.5,78,1,17.503333333333334,0.2206478718738928,0.22784810126582278
16092.0,76,37,593.73,0,2,3,3,8,16.046756756756757,4.709154237613548,6.72,30.0,12.027027027027026,445,2,56,28.0,133,1,16.046756756756757,0.27624927749068745,0.27611940298507465
16094.0,98,16,252.1,0,2,2,1,5,15.75625,3.2896238386782164,10.95,22.5,10.25,164,1,0,0.0,98,1,15.75625,0.1963221985037354,0.16161616161616163
16096.0,143,12,320.62,1,1,1,2,4,26.718333333333334,32.67056440877443,10.08,125.0,12.916666666666666,155,1,0,0.0,143,1,26.718333333333334,1.1786626568014347,0.08333333333333333
16097.0,119,10,185.04999999999998,0,2,1,1,4,18.505,4.7532708037027875,14.95,30.0,8.7,87,1,0,0.0,119,1,18.505,0.24369499121777943,0.08333333333333333
16098.0,7,54,1712.49,0,4,3,4,11,31.712777777777777,38.60204498525986,3.75,178.20000000000002,9.277777777777779,501,7,245,35.0,253,1,31.712777777777777,1.1800295666570615,0.2125984251968504
16099.0,17,32,592.1,0,4,3,3,10,18.503125,9.298299684142744,8.4,41.6,11.3125,362,2,88,44.0,105,1,18.503125,0.4767594774756735,0.3018867924528302
16102.0,8,31,839.76,0,4,2,3,9,27.089032258064517,25.615466597980564,2.52,129.0,14.96774193548387,464,1,0,0.0,8,1,27.089032258064517,0.9119383808826743,3.4444444444444446
16103.0,37,37,1156.4,0,3,3,3,9,31.254054054054055,26.424742977774475,12.5,149.0,10.486486486486486,388,4,75,18.75,113,1,31.254054054054055,0.81926888736187,0.32456140350877194
16105.0,128,13,336.96,1,2,1,2,5,25.919999999999998,27.691175489675405,10.5,101.76,25.384615384615383,330,1,0,0.0,128,1,25.919999999999998,1.028646934980513,0.10077519379844961
16107.0,20,13,851.7,0,4,1,3,8,65.51538461538462,66.3305340215933,17.700000000000003,207.50000000000003,14.0,182,2,42,21.0,62,1,65.51538461538462,0.9972209347527614,0.20634920634920634
16109.0,98,18,611.88,0,2,2,3,7,33.99333333333333,37.28249234284261,4.5600000000000005,131.39999999999998,34.0,612,2,89,44.5,188,1,33.99333333333333,1.0654170035104575,0.09523809523809523
16110.0,141,189,678.18,1,1,4,3,8,3.588253968253968,3.3982750034373073,0.42,30.0,1.8095238095238095,342,2,48,24.0,190,1,3.588253968253968,0.740646665801392,0.9895287958115183
